data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
10/02/2010;16:24:00;77;com vítima;88,5;BR-392/RS;Norte;Abalr.Sentido Oposto;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
11/02/2010;08:12:00;26;sem vítima;26,8;BR-392/RS;Sul;Colisão Traseira;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
11/02/2010;00:09:00;2;sem vítima;621,6;BR-116/RS;Sul;Atropelamento de Animal;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
12/02/2010;16:29:00;79;sem vítima;436,3;BR-116/RS;Norte;Saída de Pista;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
12/02/2010;18:36:00;95;com vítima;60,5;BR-392/RS;Sul;Colisão Traseira;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0
12/02/2010;22:04:00;121;com vítima;525,4;BR-116/RS;Sul;Tombamento;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
12/02/2010;09:18:00;36;sem vítima;528,8;BR-116/RS;Norte;Colisão Traseira;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
12/02/2010;15:35:00;76;com vítima;101,4;BR-392/RS;Sul;Abalr.Transversal;1;0;0;0;1;0;0;0;0;0;7;1;0;0;0
13/02/2010;14:41:00;52;sem vítima;29;BR-392/RS;Sul;Tombamento;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
13/02/2010;10:18:00;28;com vítima;53,6;BR-392/RS;Sul;Colisão Traseira;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0
13/02/2010;03:27:00;10;sem vítima;541,3;BR-116/RS;Sul;Atropelamento de Animal;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
14/02/2010;06:03:00;16;com vítima;14;BR-293/RS;Norte;Colisão Frontal;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0
14/02/2010;16:14:00;57;sem vítima;17,4;BR-293/RS;Norte;Saída de Pista;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
14/02/2010;21:46:00;93;com vítima;34;BR-293/RS;Norte;Atropelamento de Animal;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0
14/02/2010;21:40:00;92;sem vítima;511,5;BR-116/RS;Norte;Colisão Traseira;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
14/02/2010;20:38:00;85;sem vítima;520,9;BR-116/RS;Sul;Abalr.Transversal;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
15/02/2010;12:05:00;45;com vítima;54,5;BR-392/RS;Norte;Saída de Pista;1;0;0;0;0;0;0;0;0;0;2;0;1;0;0
16/02/2010;21:01:00;99;sem vítima;9,2;BR-392/RS;Norte;Colisão Traseira;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
16/02/2010;17:32:00;78;com vítima;59,9;BR-392/RS;Norte;Colisão Traseira;1;0;0;1;0;0;0;0;0;0;2;0;2;0;0
16/02/2010;16:40:00;71;sem vítima;118,5;BR-392/RS;Sul;Colisão com Objeto Fixo;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
