data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
14/03/2010;07:07:00;18;sem vítima;134;BR-153/SP;Norte;Colisão Traseira;1;;1;;;;;;;;2;;;;
14/03/2010;06:44:00;15;com vítima;142;BR-153/SP;Sul;Colisão Traseira;;;;1;;;;;;;0;1;;;
14/03/2010;10:33:00;42;com vítima;174,3;BR-153/SP;Sul;Colisão Lateral;2;;;;;;;;;;3;6;;;
15/03/2010;14:10:00;86;sem vítima;64;BR-153/SP;Sul;Colisão Traseira;1;;;;;;;;;1;2;;;;
15/03/2010;00:22:00;87;sem vítima;256,1;BR-153/SP;Sul;Colisão Lateral;;;1;;;;;;;1;2;;;;
16/03/2010;18:25:00;78;sem vítima;58,7;BR-153/SP;Norte;Colisão Transversal;1;;;1;;;;;;;4;;;;
17/03/2010;16:01:00;66;com vítima;37;BR-153/SP;Sul;Choque contra objeto na faixa de rolamento;;;;1;;;;;;;0;1;;;
18/03/2010;17:05:00;62;com vítima;58,7;BR-153/SP;Sul;Colisão Transversal;1;;;1;;;;;;;1;1;;;
18/03/2010;15:18:00;52;sem vítima;58,8;BR-153/SP;Norte;Colisão Transversal;1;;;;;;;;;1;2;;;;
18/03/2010;17:13:00;65;com vítima;60,2;BR-153/SP;Norte;Colisão Lateral;;;1;1;;;;;;;1;;1;;
18/03/2010;20:02:00;80;sem vítima;257,1;BR-153/SP;Norte;Colisão Transversal;1;;1;;;;;;;;2;;;;
19/03/2010;20:14:00;88;com vítima;82;BR-153/SP;Sul;Tombamento de Moto;;;;1;;;;;;;0;1;;;
19/03/2010;01:07:00;4;sem vítima;82,7;BR-153/SP;Sul;Colisão Traseira;1;;1;;;;;;;;2;;;;
19/03/2010;09:44:00;43;com vítima;102;BR-153/SP;Sul;Colisão Lateral;;;2;;;;;;;;1;1;;;
